{'stationid': 84, 'city': 'Brasov', 'temp': 4, 'rain': 0.98, 'wind': 3, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 45, 'city': 'Cluj', 'temp': -1, 'rain': 0.74, 'wind': 27, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 33, 'city': 'Brasov', 'temp': 15, 'rain': 0.22, 'wind': 12, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 10, 'city': 'Cluj', 'temp': 15, 'rain': 0.55, 'wind': 0, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 28, 'city': 'Pascani', 'temp': 28, 'rain': 0.26, 'wind': 8, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 4, 'city': 'Pascani', 'temp': 20, 'rain': 0.34, 'wind': 11, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 65, 'city': 'Pascani', 'temp': 24, 'rain': 0.86, 'wind': 19, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 93, 'city': 'Pascani', 'temp': 9, 'rain': 0.22, 'wind': 9, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 52, 'city': 'Pascani', 'temp': -3, 'rain': 0.31, 'wind': 25, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 67, 'city': 'Brasov', 'temp': 27, 'rain': 0.69, 'wind': 7, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 67, 'city': 'Pascani', 'temp': -4, 'rain': 0.05, 'wind': 25, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 70, 'city': 'Pascani', 'temp': -8, 'rain': 0.0, 'wind': 6, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 71, 'city': 'Cluj', 'temp': 2, 'rain': 0.73, 'wind': 13, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 63, 'city': 'Pascani', 'temp': 30, 'rain': 0.8, 'wind': 2, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 87, 'city': 'Pascani', 'temp': 6, 'rain': 0.3, 'wind': 26, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 91, 'city': 'Brasov', 'temp': 31, 'rain': 0.22, 'wind': 4, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 44, 'city': 'Cluj', 'temp': 39, 'rain': 0.97, 'wind': 1, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 22, 'city': 'Cluj', 'temp': 23, 'rain': 0.6, 'wind': 6, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 87, 'city': 'Brasov', 'temp': -3, 'rain': 0.53, 'wind': 12, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 0, 'city': 'Cluj', 'temp': -3, 'rain': 0.17, 'wind': 0, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 17, 'city': 'Pascani', 'temp': 20, 'rain': 0.3, 'wind': 6, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 77, 'city': 'Brasov', 'temp': 23, 'rain': 0.1, 'wind': 13, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 51, 'city': 'Cluj', 'temp': 13, 'rain': 0.41, 'wind': 29, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 50, 'city': 'Brasov', 'temp': 40, 'rain': 0.65, 'wind': 4, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 10, 'city': 'Cluj', 'temp': 18, 'rain': 0.06, 'wind': 30, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 77, 'city': 'Cluj', 'temp': 18, 'rain': 0.98, 'wind': 14, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 23, 'city': 'Pascani', 'temp': 3, 'rain': 0.79, 'wind': 16, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 89, 'city': 'Brasov', 'temp': 8, 'rain': 0.06, 'wind': 15, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 99, 'city': 'Cluj', 'temp': 39, 'rain': 0.1, 'wind': 24, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 46, 'city': 'Brasov', 'temp': 33, 'rain': 0.65, 'wind': 19, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 59, 'city': 'Brasov', 'temp': 28, 'rain': 0.28, 'wind': 21, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 94, 'city': 'Cluj', 'temp': 17, 'rain': 0.14, 'wind': 27, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 30, 'city': 'Cluj', 'temp': 12, 'rain': 0.71, 'wind': 16, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 93, 'city': 'Brasov', 'temp': 33, 'rain': 0.83, 'wind': 17, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 35, 'city': 'Pascani', 'temp': 22, 'rain': 0.99, 'wind': 25, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 72, 'city': 'Cluj', 'temp': 9, 'rain': 0.77, 'wind': 27, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 53, 'city': 'Pascani', 'temp': 2, 'rain': 0.76, 'wind': 6, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 43, 'city': 'Cluj', 'temp': -5, 'rain': 0.55, 'wind': 15, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 1, 'city': 'Cluj', 'temp': 17, 'rain': 0.94, 'wind': 22, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 27, 'city': 'Pascani', 'temp': -7, 'rain': 0.23, 'wind': 5, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 53, 'city': 'Cluj', 'temp': -9, 'rain': 0.85, 'wind': 26, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 28, 'city': 'Brasov', 'temp': 30, 'rain': 0.05, 'wind': 13, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 88, 'city': 'Pascani', 'temp': 31, 'rain': 0.07, 'wind': 0, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 13, 'city': 'Brasov', 'temp': 23, 'rain': 0.21, 'wind': 15, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 44, 'city': 'Cluj', 'temp': 26, 'rain': 0.9, 'wind': 15, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 68, 'city': 'Brasov', 'temp': 9, 'rain': 0.46, 'wind': 23, 'direction': 'SE', 'date': '4.01.2023'} 
{'stationid': 19, 'city': 'Cluj', 'temp': 13, 'rain': 0.54, 'wind': 1, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 77, 'city': 'Brasov', 'temp': 15, 'rain': 0.95, 'wind': 27, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 77, 'city': 'Brasov', 'temp': 39, 'rain': 0.04, 'wind': 29, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 21, 'city': 'Cluj', 'temp': 20, 'rain': 0.16, 'wind': 11, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 3, 'city': 'Brasov', 'temp': 11, 'rain': 0.22, 'wind': 30, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 1, 'city': 'Brasov', 'temp': 35, 'rain': 0.29, 'wind': 9, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 37, 'city': 'Brasov', 'temp': 23, 'rain': 0.05, 'wind': 10, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 1, 'city': 'Cluj', 'temp': -3, 'rain': 0.12, 'wind': 6, 'direction': 'SE', 'date': '4.01.2023'} 
{'stationid': 82, 'city': 'Cluj', 'temp': 7, 'rain': 0.49, 'wind': 26, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 71, 'city': 'Pascani', 'temp': 14, 'rain': 0.27, 'wind': 9, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 19, 'city': 'Brasov', 'temp': 23, 'rain': 0.51, 'wind': 7, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 51, 'city': 'Cluj', 'temp': 9, 'rain': 0.62, 'wind': 28, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 50, 'city': 'Cluj', 'temp': 4, 'rain': 0.36, 'wind': 11, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 23, 'city': 'Brasov', 'temp': 0, 'rain': 0.94, 'wind': 25, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 17, 'city': 'Cluj', 'temp': 40, 'rain': 0.6, 'wind': 16, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 86, 'city': 'Brasov', 'temp': 2, 'rain': 0.49, 'wind': 6, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 48, 'city': 'Brasov', 'temp': -1, 'rain': 0.1, 'wind': 27, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 65, 'city': 'Pascani', 'temp': 2, 'rain': 0.84, 'wind': 23, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 47, 'city': 'Cluj', 'temp': 15, 'rain': 0.86, 'wind': 27, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 25, 'city': 'Pascani', 'temp': 17, 'rain': 0.47, 'wind': 4, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 86, 'city': 'Pascani', 'temp': 16, 'rain': 0.61, 'wind': 25, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 87, 'city': 'Brasov', 'temp': 5, 'rain': 0.41, 'wind': 10, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 62, 'city': 'Pascani', 'temp': 35, 'rain': 0.58, 'wind': 24, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 63, 'city': 'Cluj', 'temp': 0, 'rain': 0.36, 'wind': 29, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 95, 'city': 'Cluj', 'temp': 14, 'rain': 0.83, 'wind': 6, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 76, 'city': 'Pascani', 'temp': 30, 'rain': 0.95, 'wind': 13, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 64, 'city': 'Cluj', 'temp': 12, 'rain': 0.12, 'wind': 9, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 68, 'city': 'Pascani', 'temp': -4, 'rain': 0.53, 'wind': 12, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 75, 'city': 'Pascani', 'temp': 9, 'rain': 0.6, 'wind': 19, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 56, 'city': 'Brasov', 'temp': 40, 'rain': 0.53, 'wind': 21, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 87, 'city': 'Pascani', 'temp': 29, 'rain': 0.48, 'wind': 4, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 35, 'city': 'Pascani', 'temp': 22, 'rain': 0.89, 'wind': 10, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 31, 'city': 'Cluj', 'temp': 0, 'rain': 0.87, 'wind': 23, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 37, 'city': 'Brasov', 'temp': 3, 'rain': 0.96, 'wind': 7, 'direction': 'W', 'date': '4.01.2023'} 
{'stationid': 23, 'city': 'Brasov', 'temp': 38, 'rain': 0.44, 'wind': 23, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 57, 'city': 'Brasov', 'temp': 1, 'rain': 0.51, 'wind': 26, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 60, 'city': 'Cluj', 'temp': 16, 'rain': 0.4, 'wind': 27, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 46, 'city': 'Pascani', 'temp': 21, 'rain': 0.59, 'wind': 2, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 56, 'city': 'Cluj', 'temp': 17, 'rain': 0.24, 'wind': 14, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 29, 'city': 'Pascani', 'temp': -1, 'rain': 0.05, 'wind': 0, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 6, 'city': 'Brasov', 'temp': 30, 'rain': 0.34, 'wind': 19, 'direction': 'SE', 'date': '4.01.2023'} 
{'stationid': 50, 'city': 'Cluj', 'temp': 21, 'rain': 0.78, 'wind': 17, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 44, 'city': 'Cluj', 'temp': 7, 'rain': 0.46, 'wind': 15, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 48, 'city': 'Cluj', 'temp': 22, 'rain': 0.35, 'wind': 13, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 96, 'city': 'Brasov', 'temp': 36, 'rain': 0.27, 'wind': 25, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 89, 'city': 'Cluj', 'temp': 37, 'rain': 0.94, 'wind': 8, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 67, 'city': 'Brasov', 'temp': 29, 'rain': 0.13, 'wind': 9, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 61, 'city': 'Brasov', 'temp': -5, 'rain': 0.68, 'wind': 26, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 8, 'city': 'Brasov', 'temp': 32, 'rain': 0.35, 'wind': 0, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 44, 'city': 'Brasov', 'temp': 3, 'rain': 0.21, 'wind': 9, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 70, 'city': 'Cluj', 'temp': 5, 'rain': 0.53, 'wind': 20, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 17, 'city': 'Brasov', 'temp': 12, 'rain': 0.64, 'wind': 19, 'direction': 'W', 'date': '4.01.2023'} 
{'stationid': 41, 'city': 'Cluj', 'temp': 17, 'rain': 0.49, 'wind': 18, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 30, 'city': 'Pascani', 'temp': 32, 'rain': 0.39, 'wind': 13, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 65, 'city': 'Brasov', 'temp': 30, 'rain': 0.32, 'wind': 23, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 37, 'city': 'Pascani', 'temp': 10, 'rain': 0.0, 'wind': 23, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 8, 'city': 'Pascani', 'temp': 30, 'rain': 0.78, 'wind': 18, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 96, 'city': 'Pascani', 'temp': -5, 'rain': 0.82, 'wind': 6, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 45, 'city': 'Brasov', 'temp': 17, 'rain': 0.32, 'wind': 5, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 68, 'city': 'Brasov', 'temp': 18, 'rain': 0.68, 'wind': 26, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 12, 'city': 'Pascani', 'temp': 40, 'rain': 0.65, 'wind': 10, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 28, 'city': 'Cluj', 'temp': 22, 'rain': 0.51, 'wind': 16, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 88, 'city': 'Cluj', 'temp': 27, 'rain': 0.06, 'wind': 14, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 4, 'city': 'Brasov', 'temp': 18, 'rain': 0.95, 'wind': 3, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 95, 'city': 'Pascani', 'temp': 4, 'rain': 0.56, 'wind': 12, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 80, 'city': 'Brasov', 'temp': 0, 'rain': 0.59, 'wind': 3, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 78, 'city': 'Pascani', 'temp': -2, 'rain': 0.66, 'wind': 10, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 51, 'city': 'Brasov', 'temp': 23, 'rain': 0.46, 'wind': 9, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 40, 'city': 'Brasov', 'temp': 0, 'rain': 0.3, 'wind': 4, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 67, 'city': 'Cluj', 'temp': -6, 'rain': 0.19, 'wind': 23, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 27, 'city': 'Pascani', 'temp': 37, 'rain': 0.89, 'wind': 26, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 4, 'city': 'Pascani', 'temp': 25, 'rain': 0.83, 'wind': 21, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 43, 'city': 'Brasov', 'temp': 35, 'rain': 0.37, 'wind': 5, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 13, 'city': 'Brasov', 'temp': 17, 'rain': 0.18, 'wind': 21, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 51, 'city': 'Brasov', 'temp': 10, 'rain': 0.62, 'wind': 24, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 53, 'city': 'Cluj', 'temp': 10, 'rain': 0.06, 'wind': 13, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 79, 'city': 'Brasov', 'temp': 0, 'rain': 0.16, 'wind': 23, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 87, 'city': 'Brasov', 'temp': -10, 'rain': 0.32, 'wind': 27, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 48, 'city': 'Pascani', 'temp': -2, 'rain': 0.89, 'wind': 10, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 64, 'city': 'Pascani', 'temp': -8, 'rain': 0.15, 'wind': 5, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 43, 'city': 'Cluj', 'temp': -9, 'rain': 0.17, 'wind': 28, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 29, 'city': 'Brasov', 'temp': 29, 'rain': 0.8, 'wind': 12, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 52, 'city': 'Brasov', 'temp': 26, 'rain': 0.22, 'wind': 11, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 44, 'city': 'Cluj', 'temp': 26, 'rain': 0.95, 'wind': 30, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 32, 'city': 'Cluj', 'temp': 28, 'rain': 0.14, 'wind': 19, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 76, 'city': 'Pascani', 'temp': -10, 'rain': 0.59, 'wind': 30, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 75, 'city': 'Pascani', 'temp': 9, 'rain': 0.93, 'wind': 5, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 96, 'city': 'Cluj', 'temp': -6, 'rain': 0.56, 'wind': 28, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 78, 'city': 'Pascani', 'temp': 21, 'rain': 0.67, 'wind': 20, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 73, 'city': 'Pascani', 'temp': -2, 'rain': 0.36, 'wind': 22, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 37, 'city': 'Pascani', 'temp': -10, 'rain': 0.1, 'wind': 28, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 92, 'city': 'Pascani', 'temp': 27, 'rain': 0.29, 'wind': 19, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 50, 'city': 'Cluj', 'temp': -4, 'rain': 0.93, 'wind': 8, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 93, 'city': 'Brasov', 'temp': 29, 'rain': 0.77, 'wind': 25, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 9, 'city': 'Brasov', 'temp': 1, 'rain': 0.01, 'wind': 4, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 94, 'city': 'Brasov', 'temp': -10, 'rain': 0.78, 'wind': 27, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 18, 'city': 'Brasov', 'temp': 13, 'rain': 0.61, 'wind': 20, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 42, 'city': 'Pascani', 'temp': 1, 'rain': 0.29, 'wind': 25, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 5, 'city': 'Brasov', 'temp': -10, 'rain': 0.12, 'wind': 9, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 10, 'city': 'Brasov', 'temp': 28, 'rain': 0.16, 'wind': 2, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 42, 'city': 'Brasov', 'temp': 10, 'rain': 0.7, 'wind': 11, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 36, 'city': 'Pascani', 'temp': 15, 'rain': 0.77, 'wind': 6, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 64, 'city': 'Brasov', 'temp': 13, 'rain': 0.69, 'wind': 18, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 71, 'city': 'Pascani', 'temp': 11, 'rain': 0.38, 'wind': 11, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 32, 'city': 'Pascani', 'temp': 6, 'rain': 0.46, 'wind': 19, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 11, 'city': 'Cluj', 'temp': 5, 'rain': 0.5, 'wind': 0, 'direction': 'W', 'date': '4.01.2023'} 
{'stationid': 16, 'city': 'Cluj', 'temp': -8, 'rain': 0.12, 'wind': 10, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 63, 'city': 'Brasov', 'temp': 28, 'rain': 0.24, 'wind': 5, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 74, 'city': 'Pascani', 'temp': 3, 'rain': 0.38, 'wind': 30, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 5, 'city': 'Cluj', 'temp': 5, 'rain': 0.55, 'wind': 25, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 64, 'city': 'Pascani', 'temp': 25, 'rain': 0.14, 'wind': 9, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 91, 'city': 'Pascani', 'temp': -8, 'rain': 0.95, 'wind': 19, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 87, 'city': 'Brasov', 'temp': 16, 'rain': 0.6, 'wind': 28, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 60, 'city': 'Cluj', 'temp': 27, 'rain': 0.33, 'wind': 15, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 24, 'city': 'Pascani', 'temp': 11, 'rain': 0.62, 'wind': 4, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 12, 'city': 'Cluj', 'temp': 22, 'rain': 0.95, 'wind': 14, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 99, 'city': 'Pascani', 'temp': 14, 'rain': 0.5, 'wind': 6, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 70, 'city': 'Brasov', 'temp': 20, 'rain': 0.02, 'wind': 25, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 43, 'city': 'Pascani', 'temp': 0, 'rain': 0.93, 'wind': 4, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 42, 'city': 'Cluj', 'temp': 11, 'rain': 0.41, 'wind': 22, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 90, 'city': 'Pascani', 'temp': 23, 'rain': 0.38, 'wind': 25, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 68, 'city': 'Pascani', 'temp': 37, 'rain': 0.2, 'wind': 13, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 64, 'city': 'Pascani', 'temp': -6, 'rain': 0.36, 'wind': 10, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 95, 'city': 'Cluj', 'temp': -3, 'rain': 0.57, 'wind': 3, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 89, 'city': 'Brasov', 'temp': 17, 'rain': 0.82, 'wind': 17, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 21, 'city': 'Brasov', 'temp': 16, 'rain': 0.68, 'wind': 15, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 51, 'city': 'Cluj', 'temp': 11, 'rain': 0.95, 'wind': 23, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 81, 'city': 'Cluj', 'temp': -3, 'rain': 0.25, 'wind': 0, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 98, 'city': 'Pascani', 'temp': 31, 'rain': 0.6, 'wind': 29, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 41, 'city': 'Brasov', 'temp': 36, 'rain': 0.39, 'wind': 19, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 79, 'city': 'Cluj', 'temp': 18, 'rain': 0.81, 'wind': 1, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 11, 'city': 'Cluj', 'temp': -3, 'rain': 0.83, 'wind': 7, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 37, 'city': 'Pascani', 'temp': -7, 'rain': 0.46, 'wind': 29, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 38, 'city': 'Brasov', 'temp': 36, 'rain': 0.73, 'wind': 17, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 70, 'city': 'Cluj', 'temp': 5, 'rain': 0.89, 'wind': 23, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 95, 'city': 'Brasov', 'temp': 35, 'rain': 0.73, 'wind': 13, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 12, 'city': 'Brasov', 'temp': -6, 'rain': 0.25, 'wind': 7, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 41, 'city': 'Cluj', 'temp': 32, 'rain': 0.89, 'wind': 29, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 32, 'city': 'Brasov', 'temp': -2, 'rain': 0.47, 'wind': 21, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 25, 'city': 'Cluj', 'temp': 3, 'rain': 0.51, 'wind': 6, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 42, 'city': 'Cluj', 'temp': -3, 'rain': 0.34, 'wind': 12, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 98, 'city': 'Cluj', 'temp': 21, 'rain': 0.56, 'wind': 18, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 86, 'city': 'Cluj', 'temp': 4, 'rain': 0.18, 'wind': 29, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 46, 'city': 'Brasov', 'temp': 31, 'rain': 0.47, 'wind': 8, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 99, 'city': 'Pascani', 'temp': -8, 'rain': 0.49, 'wind': 15, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 90, 'city': 'Brasov', 'temp': 10, 'rain': 0.8, 'wind': 23, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 75, 'city': 'Brasov', 'temp': 26, 'rain': 0.68, 'wind': 14, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 72, 'city': 'Brasov', 'temp': 37, 'rain': 0.68, 'wind': 27, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 41, 'city': 'Cluj', 'temp': 20, 'rain': 0.8, 'wind': 5, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 58, 'city': 'Cluj', 'temp': 8, 'rain': 0.38, 'wind': 7, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 50, 'city': 'Brasov', 'temp': 28, 'rain': 0.66, 'wind': 19, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 38, 'city': 'Pascani', 'temp': 7, 'rain': 0.71, 'wind': 9, 'direction': 'W', 'date': '3.01.2023'} 
